url
https://www.cnn.com/2025/03/28/politics/state-secrets-deportation-flight-explainer/index.html
https://www.cnn.com/2025/03/28/politics/state-department-formally-notifies-congress-effectively-dissolving-usaid/index.html
https://www.cnn.com/2025/03/28/politics/sonia-sotomayor-standards-norms/index.html
https://www.cnn.com/2025/03/28/politics/law-firms-challenge-trump-executive-order/index.html
https://www.cnn.com/2025/03/28/politics/veterans-affairs-call-centers-automation-layoffs/index.html
https://www.cnn.com/2025/03/28/politics/cfpb-amy-berman-jackson-ruling/index.html
https://www.cnn.com/2025/03/28/politics/nlrb-msrb-trump-appeals-court/index.html
https://www.cnn.com/2025/03/28/business/consumer-economy-recession/index.html
https://www.cnn.com/2025/03/28/politics/trump-pardon-trevor-milton-nikola/index.html
https://www.cnn.com/2025/03/28/politics/trump-targets-ideology-at-the-smithsonian/index.html
https://www.cnn.com/2025/03/28/politics/alien-enemies-act-supreme-court/index.html
https://www.cnn.com/2025/03/28/politics/mcconnell-trump-russia-ukraine/index.html
https://www.cnn.com/2025/03/28/politics/waltz-ratcliffe-concerns-houthi-intelligence/index.html
https://www.cnn.com/2025/03/28/politics/military-spouses-federal-employees-remote-return-office/index.html
https://www.cnn.com/2025/03/28/politics/executive-order-collective-bargaining-national-security/index.html
https://www.cnn.com/2025/03/28/politics/senate-house-republicans-budget-state-of-play/index.html
